name,locations
wingull,sinnoh-sea-route-230-area
wingull,vermilion-city-area
wingull,vermilion-city-ss-anne-dock
wingull,slateport-city-area
wingull,lilycove-city-area
wingull,mossdeep-city-area
wingull,ever-grande-city-area
wingull,mt-pyre-outside
wingull,hoenn-route-103-area
wingull,hoenn-route-104-area
wingull,hoenn-route-105-area
wingull,hoenn-route-106-area
wingull,hoenn-route-107-area
wingull,hoenn-route-108-area
wingull,hoenn-route-109-area
wingull,hoenn-route-110-area
wingull,hoenn-route-115-area
wingull,hoenn-route-118-area
wingull,hoenn-route-119-area
wingull,hoenn-route-121-area
wingull,hoenn-route-122-area
wingull,hoenn-route-123-area
wingull,hoenn-route-124-area
wingull,hoenn-route-125-area
wingull,hoenn-route-126-area
wingull,hoenn-route-127-area
wingull,hoenn-route-128-area
wingull,hoenn-route-129-area
wingull,hoenn-route-130-area
wingull,hoenn-route-131-area
wingull,hoenn-route-132-area
wingull,hoenn-route-133-area
wingull,hoenn-route-134-area
wingull,dewford-town-area
wingull,pacifidlog-town-area
wingull,undella-bay-area
wingull,unova-route-13-area
wingull,undella-town-area
wingull,alola-route-1-hauoli-outskirts
wingull,alola-route-7-area
wingull,akala-outskirts-area
wingull,brooklet-hill-north
wingull,brooklet-hill-south
wingull,brooklet-hill-totems-den
wingull,hano-beach-area
wingull,hauoli-city-shopping-district
wingull,hauoli-city-beachfront
wingull,kalae-bay-area
wingull,melemele-sea-area
wingull,poke-pelago-poni-island-reached
wingull,poke-pelago-ulaula-island-reached
wingull,poke-pelago-elite-four-defeated
pelipper,canalave-city-area
pelipper,pastoria-city-area
pelipper,sunyshore-city-area
pelipper,sinnoh-pokemon-league-area
pelipper,valley-windworks-area
pelipper,fuego-ironworks-area
pelipper,iron-island-area
pelipper,sinnoh-route-205-south-towards-floaroma-town
pelipper,sinnoh-route-213-area
pelipper,sinnoh-route-218-area
pelipper,sinnoh-route-219-area
pelipper,sinnoh-route-221-area
pelipper,sinnoh-route-222-area
pelipper,sinnoh-route-224-area
pelipper,sinnoh-route-229-area
pelipper,sinnoh-sea-route-220-area
pelipper,sinnoh-sea-route-223-area
pelipper,sinnoh-sea-route-226-area
pelipper,sinnoh-sea-route-230-area
pelipper,slateport-city-area
pelipper,lilycove-city-area
pelipper,mossdeep-city-area
pelipper,ever-grande-city-area
pelipper,hoenn-route-103-area
pelipper,hoenn-route-104-area
pelipper,hoenn-route-105-area
pelipper,hoenn-route-106-area
pelipper,hoenn-route-107-area
pelipper,hoenn-route-108-area
pelipper,hoenn-route-109-area
pelipper,hoenn-route-110-area
pelipper,hoenn-route-115-area
pelipper,hoenn-route-118-area
pelipper,hoenn-route-119-area
pelipper,hoenn-route-121-area
pelipper,hoenn-route-122-area
pelipper,hoenn-route-123-area
pelipper,hoenn-route-124-area
pelipper,hoenn-route-125-area
pelipper,hoenn-route-126-area
pelipper,hoenn-route-127-area
pelipper,hoenn-route-128-area
pelipper,hoenn-route-129-area
pelipper,hoenn-route-130-area
pelipper,hoenn-route-131-area
pelipper,hoenn-route-132-area
pelipper,hoenn-route-133-area
pelipper,hoenn-route-134-area
pelipper,dewford-town-area
pelipper,pacifidlog-town-area
pelipper,giant-chasm-outside
pelipper,undella-bay-area
pelipper,unova-route-13-area
pelipper,undella-town-area
pelipper,unova-route-22-area
pelipper,alola-route-14-area
pelipper,alola-route-15-main
pelipper,alola-route-16-main
pelipper,alola-route-16-east
pelipper,alola-route-16-west
pelipper,ancient-poni-path-area
pelipper,exeggutor-island-area
pelipper,poni-breaker-coast-area
pelipper,poni-gauntlet-area
pelipper,poni-plains-east
pelipper,poni-wilds-area
pelipper,secluded-shore-area
pelipper,tapu-village-area
sandshrew,wayward-cave-1f
sandshrew,wayward-cave-b1f
sandshrew,union-cave-1f
sandshrew,union-cave-b1f
sandshrew,mt-moon-1f
sandshrew,mt-moon-2f
sandshrew,kanto-route-3-area
sandshrew,kanto-route-4-area
sandshrew,kanto-route-8-area
sandshrew,kanto-route-9-area
sandshrew,kanto-route-10-area
sandshrew,kanto-route-11-area
sandshrew,kanto-route-23-area
sandshrew,hoenn-route-111-area
sandshrew,hoenn-route-113-area
sandshrew,mirage-tower-area
sandshrew,desert-resort-entrance
sandshrew,desert-resort-area
sandshrew,relic-castle-a
sandshrew,johto-safari-zone-zone-desert
ralts,sinnoh-route-203-area
ralts,sinnoh-route-204-south-towards-jubilife-city
ralts,sinnoh-route-208-area
ralts,sinnoh-route-209-area
ralts,sinnoh-route-212-north-towards-hearthome-city
ralts,johto-route-34-area
ralts,hoenn-route-102-area
ralts,kalos-route-4-area
ralts,alola-route-6-north
kirlia,sinnoh-route-203-area
kirlia,sinnoh-route-204-south-towards-jubilife-city
kirlia,sinnoh-route-209-area
kirlia,sinnoh-route-212-north-towards-hearthome-city
surskit,lake-verity-before-galactic-intervention
surskit,lake-verity-after-galactic-intervention
surskit,sinnoh-route-229-area
surskit,hoenn-route-102-area
surskit,hoenn-route-111-area
surskit,hoenn-route-114-area
surskit,hoenn-route-117-area
surskit,hoenn-route-120-area
surskit,brooklet-hill-north
surskit,brooklet-hill-south
masquerain,sinnoh-route-229-area
masquerain,kalos-route-3-area
masquerain,malie-garden-area
shroomish,petalburg-woods-area
slakoth,eterna-forest-area
slakoth,petalburg-woods-area
vigoroth,pinwheel-forest-inside
vigoroth,alola-route-11-area
slaking,pinwheel-forest-inside
sandslash,sinnoh-route-228-area
sandslash,kanto-route-26-area
sandslash,kanto-route-27-area
sandslash,mt-moon-1f
sandslash,mt-moon-2f
sandslash,kanto-victory-road-1-1f
sandslash,kanto-victory-road-1-2f
sandslash,kanto-victory-road-1-3f
sandslash,cerulean-cave-1f
sandslash,cerulean-cave-2f
sandslash,cerulean-cave-b1f
sandslash,kanto-route-23-area
sandslash,kanto-victory-road-2-1f
sandslash,kanto-victory-road-2-2f
sandslash,kanto-victory-road-2-3f
sandslash,relic-castle-c
sandslash,unova-route-15-area
sandslash,kalos-route-18-area
sandslash,terminus-cave-1f
sandslash,terminus-cave-b1f-left
sandslash,terminus-cave-b1f-right
sandslash,terminus-cave-b2f
sandslash,terminus-cave-zygardes-chamber
sandslash,johto-safari-zone-zone-desert
nincada,eterna-forest-area
nincada,hoenn-route-116-area
nincada,kalos-route-6-area
whismur,johto-route-30-area
whismur,johto-route-31-area
whismur,johto-route-32-area
whismur,ruins-of-alph-outside
whismur,johto-route-34-area
whismur,johto-route-35-area
whismur,johto-route-42-area
whismur,johto-route-43-area
whismur,johto-route-44-area
whismur,johto-route-45-area
whismur,johto-route-47-area
whismur,mt-silver-outside
whismur,kanto-route-26-area
whismur,kanto-route-27-area
whismur,kanto-route-28-area
whismur,kanto-route-4-area
whismur,kanto-route-6-area
whismur,kanto-route-9-area
whismur,kanto-route-10-area
whismur,kanto-route-13-area
whismur,kanto-sea-route-21-area
whismur,kanto-route-22-area
whismur,kanto-route-24-area
whismur,kanto-route-25-area
whismur,rusturf-tunnel-area
whismur,hoenn-victory-road-1f
whismur,hoenn-route-116-area
whismur,desert-underpass-area
whismur,connecting-cave-area
loudred,mt-coronet-exterior-snowfall
loudred,mt-coronet-exterior-blizzard
loudred,hoenn-victory-road-1f
loudred,desert-underpass-area
makuhita,sinnoh-route-225-area
makuhita,union-cave-1f
makuhita,union-cave-b1f
makuhita,union-cave-b2f
makuhita,slowpoke-well-1f
makuhita,slowpoke-well-b1f
makuhita,whirl-islands-1f
makuhita,whirl-islands-b1f
makuhita,whirl-islands-b2f
makuhita,whirl-islands-b3f
makuhita,mt-mortar-1f
makuhita,mt-mortar-lower-cave
makuhita,mt-mortar-upper-cave
makuhita,mt-mortar-b1f
makuhita,ice-path-1f
makuhita,ice-path-b1f
makuhita,ice-path-b2f
makuhita,ice-path-b3f
makuhita,dark-cave-violet-city-entrance
makuhita,dark-cave-blackthorn-city-entrance
makuhita,seafoam-islands-1f
makuhita,seafoam-islands-b1f
makuhita,seafoam-islands-b2f
makuhita,seafoam-islands-b3f
makuhita,seafoam-islands-b4f
makuhita,mt-silver-2f
makuhita,mt-silver-1f-top
makuhita,mt-silver-4f
makuhita,johto-route-47-inside-cave
makuhita,mt-silver-1f
makuhita,mt-silver-mountainside
makuhita,mt-silver-3f
makuhita,mt-silver-top
makuhita,mt-moon-1f
makuhita,mt-moon-2f
makuhita,rock-tunnel-1f
makuhita,rock-tunnel-b1f
makuhita,kanto-victory-road-1-1f
makuhita,tohjo-falls-area
makuhita,digletts-cave-area
makuhita,kanto-victory-road-1-2f
makuhita,kanto-victory-road-1-3f
makuhita,cerulean-cave-1f
makuhita,cerulean-cave-2f
makuhita,cerulean-cave-b1f
makuhita,granite-cave-1f
makuhita,granite-cave-b1f
makuhita,granite-cave-1fsmall-room
makuhita,hoenn-victory-road-1f
makuhita,alola-route-2-north
makuhita,alola-route-2-south
hariyama,hoenn-victory-road-1f
hariyama,hoenn-victory-road-b1f
hariyama,kalos-route-11-area
hariyama,poni-plains-center
hariyama,poni-plains-north
azurill,great-marsh-area-1
azurill,great-marsh-area-2
azurill,great-marsh-area-3
azurill,great-marsh-area-4
azurill,great-marsh-area-5
azurill,great-marsh-area-6
azurill,floccesy-ranch-outer
azurill,floccesy-ranch-inner
azurill,unova-route-20-area
azurill,kalos-route-3-area
azurill,kalos-route-22-area
nosepass,mt-coronet-1f-route-207
nosepass,mt-coronet-2f
nosepass,mt-coronet-3f
nosepass,mt-coronet-exterior-snowfall
nosepass,mt-coronet-exterior-blizzard
nosepass,mt-coronet-4f
nosepass,mt-coronet-4f-small-room
nosepass,mt-coronet-5f
nosepass,mt-coronet-6f
nosepass,mt-coronet-1f-from-exterior
nosepass,mt-coronet-1f-route-216
nosepass,mt-coronet-1f-route-211
nosepass,mt-coronet-b1f
nosepass,sinnoh-route-206-area
nosepass,granite-cave-b2f
nosepass,chargestone-cave-1f
nosepass,chargestone-cave-b1f
nosepass,chargestone-cave-b2f
nosepass,clay-tunnel-area
nosepass,underground-ruins-area
nosepass,rocky-mountain-room-area
nosepass,glacier-room-area
nosepass,iron-room-area
nosepass,akala-outskirts-area
nidoran-f,sinnoh-route-201-area
nidoran-f,johto-route-35-area
nidoran-f,national-park-area
nidoran-f,johto-route-36-area
nidoran-f,kanto-route-2-south-towards-viridian-city
nidoran-f,kanto-route-3-area
nidoran-f,kanto-route-9-area
nidoran-f,kanto-route-10-area
nidoran-f,kanto-route-22-area
nidoran-f,kanto-safari-zone-middle
nidoran-f,kanto-safari-zone-area-1-east
nidoran-f,kanto-safari-zone-area-2-north
nidoran-f,kanto-safari-zone-area-3-west
nidoran-f,johto-safari-zone-zone-savannah
skitty,sinnoh-route-222-area
skitty,hoenn-route-116-area
skitty,castelia-city-area
skitty,kalos-route-4-area
delcatty,castelia-city-area
sableye,iron-island-b1f-left
sableye,iron-island-b1f-right
sableye,iron-island-b2f-right
sableye,iron-island-b2f-left
sableye,iron-island-b3f
sableye,kanto-route-9-area
sableye,granite-cave-b1f
sableye,granite-cave-b2f
sableye,cave-of-origin-1f
sableye,cave-of-origin-b1f
sableye,cave-of-origin-b2f
sableye,cave-of-origin-b3f
sableye,hoenn-victory-road-b2f
sableye,sky-pillar-1f
sableye,sky-pillar-3f
sableye,sky-pillar-5f
sableye,challengers-cave-1f
sableye,challengers-cave-b1f
sableye,challengers-cave-b2f
sableye,reflection-cave-unknown-area-305
sableye,reflection-cave-unknown-area-306
sableye,reflection-cave-unknown-area-307
sableye,reflection-cave-unknown-area-308
sableye,ten-carat-hill-inside
sableye,vast-poni-canyon-inside
sableye,vast-poni-canyon-northwest
mawile,iron-island-b1f-left
mawile,iron-island-b1f-right
mawile,iron-island-b2f-right
mawile,iron-island-b2f-left
mawile,iron-island-b3f
mawile,kanto-route-9-area
mawile,granite-cave-b1f
mawile,granite-cave-b2f
mawile,cave-of-origin-1f
mawile,cave-of-origin-b1f
mawile,cave-of-origin-b2f
mawile,cave-of-origin-b3f
mawile,hoenn-victory-road-b1f
mawile,hoenn-victory-road-b2f
mawile,sky-pillar-1f
mawile,sky-pillar-3f
mawile,sky-pillar-5f
mawile,challengers-cave-1f
mawile,challengers-cave-b1f
mawile,challengers-cave-b2f
mawile,glittering-cave-unknown-area-303
mawile,ten-carat-hill-inside
aron,fuego-ironworks-area
aron,granite-cave-b1f
aron,granite-cave-b2f
aron,granite-cave-1fsmall-room
aron,hoenn-victory-road-1f
aron,mistralton-cave-area
aron,guidance-chamber-area
lairon,hoenn-victory-road-1f
lairon,hoenn-victory-road-b1f
lairon,hoenn-victory-road-b2f
lairon,clay-tunnel-area
lairon,underground-ruins-area
lairon,rocky-mountain-room-area
lairon,glacier-room-area
lairon,iron-room-area
lairon,kalos-route-18-area
lairon,terminus-cave-1f
lairon,terminus-cave-b1f-left
lairon,terminus-cave-b1f-right
lairon,terminus-cave-b2f
lairon,terminus-cave-zygardes-chamber
aggron,poni-plains-center
meditite,mt-coronet-1f-route-207
meditite,mt-coronet-1f-route-216
meditite,mt-coronet-1f-route-211
meditite,mt-coronet-b1f
meditite,acuity-lakefront-area
meditite,sinnoh-route-208-area
meditite,sinnoh-route-210-west-towards-celestic-town
meditite,sinnoh-route-211-west-towards-eterna-city
meditite,sinnoh-route-211-east-towards-celestic-town
meditite,sinnoh-route-216-area
meditite,sinnoh-route-217-area
meditite,sprout-tower-2f
meditite,sprout-tower-3f
meditite,burned-tower-1f
meditite,burned-tower-b1f
meditite,bell-tower-2f
meditite,bell-tower-3f
meditite,bell-tower-4f
meditite,bell-tower-5f
meditite,bell-tower-6f
meditite,bell-tower-7f
meditite,bell-tower-8f
meditite,bell-tower-9f
meditite,bell-tower-10f
meditite,mt-pyre-outside
meditite,hoenn-victory-road-b1f
meditite,connecting-cave-area
medicham,mt-coronet-2f
medicham,mt-coronet-3f
medicham,mt-coronet-exterior-snowfall
medicham,mt-coronet-exterior-blizzard
medicham,mt-coronet-4f
medicham,mt-coronet-4f-small-room
medicham,mt-coronet-5f
medicham,mt-coronet-6f
medicham,mt-coronet-1f-from-exterior
medicham,sinnoh-victory-road-1f
medicham,sinnoh-victory-road-2f
medicham,sinnoh-victory-road-b1f
medicham,sinnoh-victory-road-inside-b1f
medicham,sinnoh-victory-road-inside
medicham,sinnoh-victory-road-inside-exit
medicham,acuity-lakefront-area
medicham,sinnoh-route-217-area
medicham,hoenn-victory-road-b1f
medicham,hoenn-victory-road-b2f
medicham,ultra-space-wilds-cave
electrike,valley-windworks-area
electrike,hoenn-route-110-area
electrike,hoenn-route-118-area
electrike,kalos-route-10-area
electrike,poke-pelago-poni-island-reached
electrike,poke-pelago-elite-four-defeated
nidorina,valor-lakefront-area
nidorina,sinnoh-route-221-area
nidorina,kanto-route-9-area
nidorina,kanto-route-13-area
nidorina,kanto-route-14-area
nidorina,kanto-route-15-area
nidorina,kanto-route-23-area
nidorina,kanto-safari-zone-middle
nidorina,kanto-safari-zone-area-1-east
nidorina,kanto-safari-zone-area-2-north
nidorina,kanto-safari-zone-area-3-west
nidorina,kalos-route-11-area
nidorina,johto-safari-zone-zone-savannah
manectric,hoenn-route-118-area
manectric,alola-route-12-area
plusle,johto-route-29-area
plusle,johto-route-33-area
plusle,national-park-area
plusle,johto-route-36-area
plusle,johto-route-37-area
plusle,johto-route-38-area
plusle,johto-route-39-area
plusle,johto-route-46-area
plusle,johto-route-48-area
plusle,kanto-route-1-area
plusle,kanto-route-2-south-towards-viridian-city
plusle,kanto-route-3-area
plusle,kanto-route-5-area
plusle,kanto-route-7-area
plusle,kanto-route-8-area
plusle,kanto-route-11-area
plusle,kanto-route-14-area
plusle,kanto-route-15-area
plusle,kanto-route-16-area
plusle,kanto-route-17-area
plusle,kanto-route-18-area
plusle,kanto-route-2-north-towards-pewter-city
plusle,hoenn-route-110-area
plusle,kalos-route-5-area
minun,johto-route-29-area
minun,johto-route-33-area
minun,national-park-area
minun,johto-route-36-area
minun,johto-route-37-area
minun,johto-route-38-area
minun,johto-route-39-area
minun,johto-route-46-area
minun,johto-route-48-area
minun,kanto-route-1-area
minun,kanto-route-2-south-towards-viridian-city
minun,kanto-route-3-area
minun,kanto-route-5-area
minun,kanto-route-7-area
minun,kanto-route-8-area
minun,kanto-route-11-area
minun,kanto-route-14-area
minun,kanto-route-15-area
minun,kanto-route-16-area
minun,kanto-route-17-area
minun,kanto-route-18-area
minun,kanto-route-2-north-towards-pewter-city
minun,hoenn-route-110-area
minun,kalos-route-5-area
volbeat,sinnoh-route-229-area
volbeat,hoenn-route-117-area
volbeat,kalos-route-7-area
illumise,sinnoh-route-229-area
illumise,hoenn-route-117-area
illumise,kalos-route-7-area
roselia,trophy-garden-area
roselia,sinnoh-route-208-area
roselia,sinnoh-route-209-area
roselia,sinnoh-route-210-south-towards-solaceon-town
roselia,sinnoh-route-212-north-towards-hearthome-city
roselia,sinnoh-route-212-east-towards-pastoria-city
roselia,sinnoh-route-221-area
roselia,sinnoh-route-224-area
roselia,sinnoh-route-225-area
roselia,sinnoh-route-229-area
roselia,sinnoh-sea-route-230-area
roselia,hoenn-route-117-area
roselia,unova-route-12-area
roselia,lostlorn-forest-area
roselia,unova-victory-road-2-unknown-area-72
roselia,kalos-route-7-area
roselia,ulaula-meadow-area
gulpin,kanto-route-3-area
gulpin,hoenn-route-110-area
gulpin,kalos-route-5-area
carvanha,great-marsh-area-1
carvanha,great-marsh-area-2
carvanha,great-marsh-area-3
carvanha,great-marsh-area-4
carvanha,great-marsh-area-5
carvanha,great-marsh-area-6
carvanha,hoenn-route-118-area
carvanha,hoenn-route-119-area
carvanha,village-bridge-area
carvanha,kalos-route-22-area
carvanha,ancient-poni-path-area
carvanha,poni-breaker-coast-area
sharpedo,sinnoh-route-213-area
sharpedo,sinnoh-route-222-area
sharpedo,mossdeep-city-area
sharpedo,hoenn-route-103-area
sharpedo,hoenn-route-118-area
sharpedo,hoenn-route-122-area
sharpedo,hoenn-route-124-area
sharpedo,hoenn-route-125-area
sharpedo,hoenn-route-126-area
sharpedo,hoenn-route-127-area
sharpedo,hoenn-route-129-area
sharpedo,hoenn-route-130-area
sharpedo,hoenn-route-131-area
sharpedo,hoenn-route-132-area
sharpedo,hoenn-route-133-area
sharpedo,hoenn-route-134-area
sharpedo,pacifidlog-town-area
sharpedo,village-bridge-area
sharpedo,kalos-route-22-area
sharpedo,battle-resort-area
sharpedo,ancient-poni-path-area
sharpedo,poni-breaker-coast-area
wailmer,sinnoh-sea-route-223-area
wailmer,sinnoh-sea-route-230-area
wailmer,slateport-city-area
wailmer,lilycove-city-area
wailmer,mossdeep-city-area
wailmer,ever-grande-city-area
wailmer,seafloor-cavern-area
wailmer,shoal-cave-area
wailmer,hoenn-route-103-area
wailmer,hoenn-route-105-area
wailmer,hoenn-route-106-area
wailmer,hoenn-route-107-area
wailmer,hoenn-route-108-area
wailmer,hoenn-route-109-area
wailmer,hoenn-route-110-area
wailmer,hoenn-route-115-area
wailmer,hoenn-route-121-area
wailmer,hoenn-route-122-area
wailmer,hoenn-route-123-area
wailmer,hoenn-route-124-area
wailmer,hoenn-route-125-area
wailmer,hoenn-route-126-area
wailmer,hoenn-route-127-area
wailmer,hoenn-route-128-area
wailmer,hoenn-route-129-area
wailmer,hoenn-route-130-area
wailmer,hoenn-route-131-area
wailmer,hoenn-route-132-area
wailmer,hoenn-route-133-area
wailmer,hoenn-route-134-area
wailmer,dewford-town-area
wailmer,pacifidlog-town-area
wailmer,undella-bay-area
wailmer,undella-town-area
wailmer,ambrette-town-area
wailmer,cyllage-city-area
wailmer,kalos-route-8-area
